"horapartida"
"2019-10-02 10:59:28"
"2019-10-02 10:58:43"
"2019-10-02 10:59:48"
"2019-10-02 11:04:04"
"2019-10-02 11:05:09"
"2019-10-02 11:08:28"
"2019-10-02 11:09:48"
"2019-10-02 11:18:21"
"2019-10-02 11:11:10"
"2019-10-02 11:16:16"
"2019-10-02 11:19:21"
"2019-10-02 11:20:05"
"2019-10-02 11:23:38"
"2019-10-02 11:19:53"
"2019-10-21 14:56:31"
"2019-10-21 14:56:39"
"2019-10-21 14:59:31"
"2019-10-21 14:57:47"
"2019-10-21 14:57:15"
"2019-10-21 14:58:03"
"2019-10-21 15:02:09"
"2019-10-21 15:00:25"
"2019-10-21 15:01:29"
"2019-10-21 15:03:40"
"2019-10-21 15:04:38"
"2019-10-21 15:04:45"
"2019-10-21 15:06:32"
"2019-10-21 15:09:10"
"2019-10-21 15:08:41"
"2019-10-21 15:09:38"
"2019-10-21 15:11:07"
"2019-10-21 15:11:57"
"2019-10-21 15:14:11"
"2019-10-21 15:14:00"
"2019-10-21 15:14:54"
"2019-10-21 15:16:51"
"2019-10-21 15:20:03"
"2019-10-21 15:21:09"
"2019-10-21 15:22:57"
"2019-10-21 15:23:18"
"2019-10-21 15:25:18"
"2019-10-21 15:24:58"
"2019-10-21 15:27:14"
"2019-10-21 15:25:51"
"2019-10-21 15:32:25"
"2019-10-21 15:30:10"
"2019-10-21 15:31:08"
"2019-10-21 15:32:28"
"2019-10-21 15:39:57"
"2019-10-21 15:39:26"
"2019-10-21 15:46:20"
"2019-10-21 15:46:07"
"2019-10-21 15:47:06"
"2019-10-21 15:49:32"
"2019-10-21 15:49:56"
"2019-10-21 15:51:34"
"2019-10-21 15:52:38"
"2019-10-21 15:53:40"
"2019-10-21 15:57:08"
"2019-10-21 15:54:55"
"2019-10-21 15:58:46"
"2019-10-21 15:58:47"
"2019-10-21 15:59:52"
"2019-10-21 16:00:58"
"2019-10-21 16:01:44"
"2019-10-21 16:02:08"
"2019-10-21 16:02:38"
"2019-10-21 16:04:54"
"2019-10-21 16:06:07"
"2019-10-21 16:06:41"
"2019-10-21 16:11:24"
"2019-10-21 16:07:36"
"2019-10-21 16:09:58"
"2019-10-21 16:10:01"
"2019-10-21 16:14:38"
"2019-10-21 16:12:14"
"2019-10-21 16:12:07"
"2019-10-21 16:13:58"
"2019-10-21 16:16:36"
"2019-10-21 16:17:09"
"2019-10-21 16:21:42"
"2019-10-21 16:24:25"
"2019-10-21 16:31:26"
"2019-10-21 16:26:37"
"2019-10-21 16:26:54"
"2019-10-21 16:29:17"
"2019-10-21 16:32:44"
"2019-10-21 16:36:07"
"2019-10-21 16:40:01"
"2019-10-21 16:40:46"
"2019-10-21 16:47:33"
"2019-10-21 16:44:47"
"2019-10-21 16:45:37"
"2019-10-21 16:46:16"
"2019-10-21 16:50:54"
"2019-10-21 16:52:32"
"2019-10-21 16:57:53"
"2019-10-21 16:56:27"
"2019-10-21 16:57:56"
"2019-10-21 16:58:21"
"2019-10-22 08:27:56"
"2019-10-22 08:25:25"
"2019-10-22 08:26:48"
"2019-10-22 08:27:46"
"2019-10-22 08:29:36"
"2019-10-22 08:30:01"
"2019-10-22 08:30:51"
"2019-10-22 08:35:01"
"2019-10-22 08:42:21"
"2019-10-22 08:43:39"
"2019-10-22 08:47:18"
"2019-10-22 08:53:51"
"2019-10-22 08:52:17"
"2019-10-22 09:01:32"
"2019-10-22 09:00:27"
"2019-10-22 09:06:16"
"2019-10-22 09:02:39"
"2019-10-22 08:54:46"
"2019-10-22 08:56:44"
"2019-10-22 09:03:23"
"2019-10-22 09:08:59"
"2019-10-22 09:09:53"
"2019-10-22 09:10:51"
"2019-10-22 09:11:33"
"2019-10-22 09:12:12"
"2019-10-22 09:11:52"
"2019-10-22 09:12:57"
"2019-10-22 09:14:11"
"2019-10-22 09:13:20"
"2019-10-22 09:15:23"
"2019-10-22 09:14:59"
"2019-10-22 09:19:30"
"2019-10-22 09:20:18"
"2019-10-22 09:27:12"
"2019-10-22 09:24:31"
"2019-10-22 09:25:19"
"2019-10-22 09:27:29"
"2019-10-22 09:17:08"
"2019-10-22 09:19:37"
"2019-10-22 09:21:32"
"2019-10-22 09:23:46"
"2019-10-22 09:25:42"
"2019-10-22 09:27:55"
"2019-10-22 09:29:27"
"2019-10-22 09:31:12"
"2019-10-22 09:28:00"
"2019-10-22 09:30:29"
"2019-10-22 09:31:09"
"2019-10-22 09:33:34"
"2019-10-22 09:33:33"
"2019-10-22 09:34:43"
"2019-10-22 09:36:28"
"2019-10-22 09:37:10"
"2019-10-22 09:37:28"
"2019-10-22 09:38:49"
"2019-10-22 09:40:45"
"2019-10-22 09:41:41"
"2019-10-22 09:44:39"
"2019-10-22 09:48:28"
"2019-10-22 09:48:43"
"2019-10-22 09:49:34"
"2019-10-22 09:50:18"
"2019-10-22 09:50:47"
"2019-10-22 09:51:44"
"2019-10-22 09:52:01"
"2019-10-22 10:00:54"
"2019-10-22 10:02:22"
"2019-10-22 10:04:34"
"2019-10-22 10:05:09"
"2019-10-22 10:06:13"
"2019-10-22 10:11:19"
"2019-10-22 10:06:59"
"2019-10-22 10:08:40"
"2019-10-22 10:12:10"
"2019-10-22 10:14:23"
"2019-10-22 10:12:38"
"2019-10-22 10:13:10"
"2019-10-22 10:18:02"
"2019-10-22 10:23:26"
"2019-10-22 10:15:32"
"2019-10-22 10:16:57"
"2019-10-22 10:21:08"
"2019-10-22 10:18:23"
"2019-10-22 10:22:37"
"2019-10-22 10:21:36"
"2019-10-22 10:26:17"
"2019-10-22 10:24:58"
"2019-10-22 10:24:18"
"2019-10-22 10:25:28"
"2019-10-22 10:27:46"
"2019-10-22 10:33:56"
"2019-10-22 10:27:09"
"2019-10-22 10:32:43"
"2019-10-22 10:31:09"
"2019-10-22 10:35:20"
"2019-10-22 10:36:22"
"2019-10-22 10:39:15"
"2019-10-22 10:40:02"
"2019-10-22 10:42:50"
"2019-10-22 10:40:36"
"2019-10-22 10:55:47"
"2019-10-22 10:47:09"
"2019-10-22 10:47:32"
"2019-10-22 10:48:47"
"2019-10-22 10:48:18"
"2019-10-22 10:50:30"
"2019-10-22 10:56:47"
"2019-10-22 10:51:06"
"2019-10-22 11:10:05"
"2019-10-22 10:58:27"
"2019-10-22 11:01:22"
"2019-10-22 11:01:59"
"2019-10-22 11:03:47"
"2019-10-22 11:05:46"
"2019-10-22 11:07:24"
"2019-10-22 11:13:13"
"2019-10-22 11:09:32"
"2019-10-22 11:10:31"
"2019-10-22 11:12:40"
"2019-10-22 11:11:19"
"2019-10-22 11:13:56"
"2019-10-22 11:22:28"
"2019-10-22 11:17:58"
"2019-10-22 11:22:17"
"2019-10-22 11:29:29"
"2019-10-22 11:30:23"
"2019-10-22 11:29:39"
"2019-10-22 11:31:47"
"2019-10-22 11:37:06"
"2019-10-22 11:32:25"
"2019-10-22 11:42:16"
"2019-10-22 11:40:37"
"2019-10-22 11:42:47"
"2019-10-22 11:43:21"
"2019-10-22 11:45:17"
"2019-10-22 11:47:23"
"2019-10-22 11:49:00"
"2019-10-22 11:42:52"
"2019-10-22 11:46:58"
"2019-10-22 11:48:14"
"2019-10-22 11:52:34"
"2019-10-22 11:54:36"
"2019-10-22 11:57:21"
"2019-10-22 12:03:54"
"2019-10-22 11:47:37"
"2019-10-22 11:49:24"
"2019-10-22 12:04:27"
"2019-10-22 12:06:51"
"2019-10-23 12:15:33"
"2019-10-23 12:13:50"
"2019-10-23 12:14:48"
"2019-10-23 12:17:40"
"2019-10-23 12:19:26"
"2019-10-23 12:22:28"
"2019-10-23 12:22:23"
"2019-10-23 12:28:41"
"2019-10-23 12:33:11"
"2019-10-23 12:33:38"
"2019-10-23 12:36:38"
"2019-10-23 12:38:15"
"2019-10-23 12:52:53"
"2019-10-23 12:58:28"
"2019-10-23 12:55:23"
"2019-10-23 13:10:32"
"2019-10-23 13:11:25"
"2019-10-23 13:14:02"
"2019-10-23 13:16:41"
"2019-10-23 13:17:27"
"2019-10-23 13:20:55"
"2019-10-23 13:21:27"
"2019-10-23 13:28:30"
"2019-10-23 13:23:45"
"2019-10-23 13:15:08"
"2019-10-23 13:30:11"
"2019-10-23 13:30:20"
"2019-10-23 13:30:46"
"2019-10-23 13:32:15"
"2019-10-23 13:33:06"
"2019-10-23 13:35:23"
"2019-10-23 13:38:53"
"2019-10-23 13:38:27"
"2019-10-23 13:40:07"
"2019-10-23 13:35:11"
"2019-10-23 13:42:36"
"2019-10-23 13:35:49"
"2019-10-23 13:44:26"
"2019-10-23 13:52:35"
"2019-10-23 13:56:56"
"2019-10-23 13:54:37"
"2019-10-23 13:58:49"
"2019-10-23 13:58:28"
"2019-10-23 13:59:42"
"2019-10-23 14:00:42"
"2019-10-23 14:01:50"
"2019-10-23 14:03:10"
"2019-10-23 14:08:02"
"2019-10-23 14:09:53"
"2019-10-23 14:10:26"
"2019-10-23 14:11:54"
"2019-10-23 14:12:19"
"2019-10-23 14:15:39"
"2019-10-23 14:16:23"
"2019-10-23 14:18:59"
"2019-10-23 14:19:53"
"2019-10-23 14:21:03"
"2019-10-23 14:23:30"
"2019-10-23 14:32:03"
"2019-10-23 14:37:53"
"2019-10-23 14:39:09"
"2019-10-23 14:41:54"
"2019-10-23 14:43:48"
"2019-10-23 14:46:24"
"2019-10-23 14:48:43"
"2019-10-23 14:49:30"
"2019-10-23 14:52:26"
"2019-10-23 14:53:42"
"2019-10-23 14:55:33"
"2019-10-23 14:59:42"
"2019-10-23 15:00:33"
"2019-10-23 15:01:35"
"2019-10-23 15:04:02"
"2019-10-23 15:08:20"
"2019-10-23 15:13:06"
"2019-10-23 15:22:01"
"2019-10-23 15:17:32"
"2019-10-23 15:15:16"
"2019-10-23 15:19:25"
"2019-10-23 15:18:49"
"2019-10-23 15:22:16"
"2019-10-23 15:21:21"
"2019-10-23 15:22:53"
"2019-10-23 15:23:14"
"2019-10-23 15:24:16"
"2019-10-23 15:23:46"
"2019-10-23 15:24:00"
"2019-10-23 15:26:34"
"2019-10-23 15:27:05"
"2019-10-23 15:29:34"
"2019-10-23 15:30:42"
"2019-10-23 15:32:05"
"2019-10-23 15:33:18"
"2019-10-23 15:35:57"
"2019-10-23 15:42:32"
"2019-10-23 15:43:09"
"2019-10-23 15:45:34"
"2019-10-23 15:47:50"
"2019-10-23 15:49:10"
"2019-10-23 15:49:05"
"2019-10-23 15:49:51"
"2019-10-23 15:50:48"
"2019-10-23 15:51:59"
"2019-10-23 15:54:25"
"2019-10-23 15:54:17"
"2019-10-23 15:55:31"
